contest_id,submitted_at,problem,username,language,result,execution_time,submission_id
AWC0028,2026-03-19 09:12:50,A,tnakao,C++23,AC,4,74212532
AWC0028,2026-03-19 09:12:07,B,jon0920,C++23,AC,52,74212526
AWC0028,2026-03-19 09:05:03,A,jon0920,C++23,AC,13,74212489
AWC0028,2026-03-19 09:01:23,C,perfectoutsider,Python,AC,117,74212474
AWC0028,2026-03-19 08:59:22,D,guanghui,Java24,AC,864,74212464
AWC0028,2026-03-19 08:51:40,B,perfectoutsider,Python,AC,61,74212428
AWC0028,2026-03-19 08:48:33,C,guanghui,Java24,AC,731,74212414
AWC0028,2026-03-19 08:46:33,A,perfectoutsider,Python,AC,24,74212409
AWC0028,2026-03-19 08:43:44,B,guanghui,Java24,AC,397,74212400
AWC0028,2026-03-19 08:37:04,A,guanghui,Java24,AC,286,74212369
AWC0028,2026-03-19 08:12:47,E,sharking,Python,AC,240,74212272
AWC0028,2026-03-19 08:08:47,D,sharking,Python,AC,621,74212258
AWC0028,2026-03-19 08:05:45,C,sharking,Python,AC,137,74212236
AWC0028,2026-03-19 08:03:24,B,sharking,Python,AC,94,74212224
AWC0028,2026-03-19 08:01:05,A,sharking,Python,AC,71,74212215
AWC0028,2026-03-19 07:39:00,E,yuning30,C++23,AC,16,74212118
AWC0028,2026-03-19 05:51:17,E,umezo,C++23,AC,18,74211743
AWC0028,2026-03-19 05:30:04,E,a_s_k,C++23,AC,34,74211650
AWC0028,2026-03-19 05:25:01,D,a_s_k,C++23,AC,64,74211640
AWC0028,2026-03-19 05:20:28,C,a_s_k,C++23,AC,27,74211621
AWC0028,2026-03-19 05:15:24,B,Michele,Ruby 3.4,AC,103,74211606
AWC0028,2026-03-19 05:07:35,E,vone,C++23,AC,36,74211586
AWC0028,2026-03-19 05:07:03,E,vone,C++23,WA,35,74211581
AWC0028,2026-03-19 05:06:57,D,vone,C++23,AC,63,74211579
AWC0028,2026-03-19 05:06:48,C,vone,C++23,AC,26,74211577
AWC0028,2026-03-19 04:54:37,C,vone,C++23,TLE,> 2000,74211525
AWC0028,2026-03-19 04:52:30,B,vone,C++23,AC,9,74211517
AWC0028,2026-03-19 04:50:49,A,vone,C++23,AC,4,74211508
AWC0028,2026-03-19 04:32:55,B,a_s_k,C++23,AC,9,74211434
AWC0028,2026-03-19 04:30:00,A,a_s_k,C++23,AC,4,74211420
AWC0028,2026-03-19 04:20:51,D,umezo,C++23,AC,71,74211392
AWC0028,2026-03-19 04:14:59,C,umezo,C++23,AC,27,74211363
AWC0028,2026-03-19 04:13:04,C,umezo,C++23,WA,26,74211353
AWC0028,2026-03-19 04:13:04,C,umezo,C++23,WA,26,74211353
AWC0028,2026-03-19 04:11:28,C,entropy_negative,C++23,AC,161,74211345
AWC0028,2026-03-19 04:10:14,B,umezo,C++23,AC,11,74211334
AWC0028,2026-03-19 04:08:01,A,umezo,C++23,AC,4,74211321
AWC0028,2026-03-19 03:43:14,E,o_elyas,C++23,AC,16,74211218
AWC0028,2026-03-19 03:28:04,E,o_elyas,C++23,WA,111,74211141
AWC0028,2026-03-19 03:26:49,E,o_elyas,C++23,WA,44,74211132
AWC0028,2026-03-19 03:25:05,E,o_elyas,C++23,WA,45,74211118
AWC0028,2026-03-19 03:22:47,E,yoniha,C++23,AC,41,74211099
AWC0028,2026-03-19 03:18:59,D,yoniha,C++23,AC,129,74211072
AWC0028,2026-03-19 03:16:03,E,jin_tt,Python,AC,160,74211057
AWC0028,2026-03-19 03:15:31,C,yoniha,C++23,AC,155,74211054
AWC0028,2026-03-19 03:14:49,A,Michele,Ruby 3.4,AC,60,74211050
AWC0028,2026-03-19 03:13:39,B,yoniha,C++23,AC,62,74211040
AWC0028,2026-03-19 03:11:08,A,yoniha,C++23,AC,16,74211029
AWC0028,2026-03-19 01:47:35,E,alignedOne,C++23,AC,28,74210515
AWC0028,2026-03-19 01:44:36,E,neverly084,C++23,AC,37,74210497
AWC0028,2026-03-19 01:30:33,E,sorachandu,C++23,AC,15,74210386
AWC0028,2026-03-19 01:25:58,D,sorachandu,C++23,AC,60,74210356
AWC0028,2026-03-19 01:20:15,C,sorachandu,C++23,AC,29,74210307
AWC0028,2026-03-19 01:15:37,C,Z_P,C++23,AC,26,74210283
AWC0028,2026-03-19 01:09:45,B,sorachandu,C++23,AC,11,74210232
AWC0028,2026-03-19 01:09:28,B,Z_P,C++23,AC,10,74210228
AWC0028,2026-03-19 01:06:18,A,sorachandu,C++23,AC,3,74210208
AWC0028,2026-03-19 01:05:38,A,Z_P,C++23,AC,3,74210203
AWC0028,2026-03-19 00:59:03,E,parthkamal,C++23,AC,148,74210153
AWC0028,2026-03-19 00:57:37,E,darrenhp,C++23,AC,17,74210138
AWC0028,2026-03-19 00:52:07,D,darrenhp,C++23,AC,101,74210083
AWC0028,2026-03-19 00:50:04,E,parthkamal,C++23,WA,102,74210067
AWC0028,2026-03-19 00:48:27,C,darrenhp,C++23,AC,25,74210055
AWC0028,2026-03-19 00:48:01,E,jackle,Python,AC,122,74210049
AWC0028,2026-03-19 00:47:37,E,jackle,Python,RE,170,74210045
AWC0028,2026-03-19 00:43:55,B,darrenhp,C++23,AC,10,74210012
AWC0028,2026-03-19 00:39:15,A,darrenhp,C++23,AC,4,74209960
AWC0028,2026-03-19 00:36:07,B,jackle,Python,AC,91,74209924
AWC0028,2026-03-19 00:34:38,A,jackle,Python,AC,74,74209911
AWC0028,2026-03-19 00:34:26,E,parthkamal,C++23,TLE,> 2000,74209910
AWC0028,2026-03-19 00:32:44,B,jackle,Python,RE,176,74209897
AWC0028,2026-03-19 00:32:38,C,jackle,Python,AC,160,74209895
AWC0028,2026-03-19 00:32:36,E,comet17s,C++23,AC,39,74209894
AWC0028,2026-03-19 00:31:10,E,moldie,Python,TLE,> 2000,74209879
AWC0028,2026-03-19 00:29:16,C,yuuyuu1729,Python,AC,156,74209851
AWC0028,2026-03-19 00:26:46,D,jackle,Python,AC,544,74209824
AWC0028,2026-03-19 00:25:47,B,yuuyuu1729,Python,AC,87,74209817
AWC0028,2026-03-19 00:24:09,D,comet17s,C++23,AC,70,74209798
AWC0028,2026-03-19 00:23:51,A,yuuyuu1729,Python,AC,70,74209793
AWC0028,2026-03-19 00:22:07,E,fumta,Ruby 3.4,AC,470,74209776
AWC0028,2026-03-19 00:20:54,E,jackle,Python,AC,176,74209762
AWC0028,2026-03-19 00:19:40,E,jackle,Python,RE,151,74209748
AWC0028,2026-03-19 00:17:03,E,moldie,Python,AC,222,74209714
AWC0028,2026-03-19 00:15:57,E,jackle,Python,WA,933,74209698
AWC0028,2026-03-19 00:15:48,E,moldie,Python,WA,> 2000,74209695
AWC0028,2026-03-19 00:11:06,E,jackle,Python,WA,190,74209644
AWC0028,2026-03-19 00:10:30,E,ds14050,Ruby 3.4,AC,810,74209634
AWC0028,2026-03-19 00:10:04,C,fumta,Ruby 3.4,AC,209,74209629
AWC0028,2026-03-19 00:03:38,D,fumta,Ruby 3.4,AC,514,74209551
AWC0028,2026-03-19 00:03:00,B,ds14050,Ruby 3.4,AC,152,74209548
AWC0028,2026-03-19 00:02:39,E,Deemo_ML,C++23,AC,61,74209542
AWC0028,2026-03-19 00:01:49,D,ds14050,Ruby 3.4,AC,409,74209534
AWC0028,2026-03-18 23:58:24,C,Konishii,C++23,AC,28,74209480
AWC0028,2026-03-18 23:58:05,E,LyricalMaestro,Python,AC,119,74209475
AWC0028,2026-03-18 23:55:35,D,Konishii,C++23,AC,72,74209443
AWC0028,2026-03-18 23:55:05,D,LyricalMaestro,Python,AC,417,74209437
AWC0028,2026-03-18 23:54:48,E,Nissylog246,C++23,AC,12,74209432
AWC0028,2026-03-18 23:52:38,B,ds14050,Ruby 3.4,WA,147,74209399
AWC0028,2026-03-18 23:52:33,C,Jack321,C++23,AC,26,74209397
AWC0028,2026-03-18 23:51:55,E,Deemo_ML,C++23,WA,229,74209391
AWC0028,2026-03-18 23:50:59,E,fumta,Ruby 3.4,AC,456,74209377
AWC0028,2026-03-18 23:50:39,C,ds14050,Ruby 3.4,AC,185,74209373
AWC0028,2026-03-18 23:50:21,C,LyricalMaestro,Python,AC,90,74209370
AWC0028,2026-03-18 23:50:18,E,Aryu,Python,AC,117,74209368
AWC0028,2026-03-18 23:49:49,E,Deemo_ML,C++23,WA,234,74209359
AWC0028,2026-03-18 23:49:22,D,po_chan,C++23,AC,133,74209353
AWC0028,2026-03-18 23:48:24,B,ds14050,Ruby 3.4,WA,144,74209338
AWC0028,2026-03-18 23:48:14,A,Tatsu_mr,C++23,AC,4,74209333
AWC0028,2026-03-18 23:47:21,B,Tatsu_mr,C++23,AC,11,74209315
AWC0028,2026-03-18 23:46:54,B,LyricalMaestro,Python,AC,49,74209306
AWC0028,2026-03-18 23:44:09,B,LyricalMaestro,Python,RE,53,74209273
AWC0028,2026-03-18 23:44:04,E,kmjp,C++23,AC,148,74209271
AWC0028,2026-03-18 23:42:20,C,Tatsu_mr,C++23,AC,42,74209245
AWC0028,2026-03-18 23:41:04,A,LyricalMaestro,Python,AC,21,74209217
AWC0028,2026-03-18 23:40:48,D,kmjp,C++23,AC,91,74209212
AWC0028,2026-03-18 23:40:00,D,kmjp,C++23,WA,62,74209200
AWC0028,2026-03-18 23:39:07,B,Jack321,C++23,AC,10,74209184
AWC0028,2026-03-18 23:38:28,C,kmjp,C++23,AC,26,74209175
AWC0028,2026-03-18 23:37:10,B,kmjp,C++23,AC,10,74209154
AWC0028,2026-03-18 23:36:58,A,ds14050,Ruby 3.4,AC,64,74209148
AWC0028,2026-03-18 23:36:08,A,kmjp,C++23,AC,4,74209129
AWC0028,2026-03-18 23:35:42,E,tmrtmr,Rust,AC,12,74209123
AWC0028,2026-03-18 23:35:22,B,tostartwith,Python,AC,94,74209118
AWC0028,2026-03-18 23:34:58,D,Tatsu_mr,C++23,AC,59,74209113
AWC0028,2026-03-18 23:34:46,E,Tatsu_mr,C++23,AC,18,74209108
AWC0028,2026-03-18 23:29:52,E,Deemo_ML,C++23,TLE,> 2000,74209043
AWC0028,2026-03-18 23:29:44,D,parthkamal,C++23,AC,61,74209038
AWC0028,2026-03-18 23:29:02,E,po_chan,C++23,AC,34,74209030
AWC0028,2026-03-18 23:26:17,C,tostartwith,Python,AC,132,74208986
AWC0028,2026-03-18 23:24:58,D,tmrtmr,Rust,AC,72,74208954
AWC0028,2026-03-18 23:24:20,E,ishibashihotaru,Python,AC,198,74208947
AWC0028,2026-03-18 23:20:15,B,XM_AtCoder,C++23,WA,59,74208871
AWC0028,2026-03-18 23:20:06,D,ishibashihotaru,Python,AC,389,74208867
AWC0028,2026-03-18 23:18:41,B,tmrtmr,Rust,AC,9,74208843
AWC0028,2026-03-18 23:18:00,C,ishibashihotaru,Python,AC,146,74208828
AWC0028,2026-03-18 23:16:22,C,parthkamal,C++23,AC,28,74208799
AWC0028,2026-03-18 23:16:08,B,ishibashihotaru,Python,AC,124,74208795
AWC0028,2026-03-18 23:14:41,D,tostartwith,Python,AC,593,74208775
AWC0028,2026-03-18 23:14:32,E,Konishii,C++23,AC,34,74208772
AWC0028,2026-03-18 23:14:05,E,po_chan,C++23,AC,36,74208768
AWC0028,2026-03-18 23:12:54,A,ishibashihotaru,Python,AC,90,74208756
AWC0028,2026-03-18 23:10:40,E,po_chan,C++23,WA,35,74208721
AWC0028,2026-03-18 23:07:51,D,scotch_at,C++23,AC,62,74208681
AWC0028,2026-03-18 23:03:56,C,tmrtmr,Rust,AC,23,74208609
AWC0028,2026-03-18 23:03:39,B,tmrtmr,Rust,WA,8,74208606
AWC0028,2026-03-18 23:03:23,D,atm314,C++23,AC,63,74208602
AWC0028,2026-03-18 23:02:06,E,tostartwith,Python,AC,113,74208578
AWC0028,2026-03-18 22:59:45,E,scotch_at,C++23,AC,11,74208527
AWC0028,2026-03-18 22:59:19,B,abu111222333,C++23,RE,100,74208519
AWC0028,2026-03-18 22:58:00,E,scotch_at,C++23,WA,26,74208495
AWC0028,2026-03-18 22:56:44,C,atm314,C++23,AC,29,74208479
AWC0028,2026-03-18 22:56:42,E,Coder2086,C++23,AC,18,74208478
AWC0028,2026-03-18 22:56:02,C,atm314,C++23,WA,29,74208466
AWC0028,2026-03-18 22:54:32,E,Coder2086,C++23,AC,49,74208428
AWC0028,2026-03-18 22:52:40,B,parthkamal,C++23,AC,9,74208388
AWC0028,2026-03-18 22:51:20,A,tmrtmr,Rust,AC,3,74208371
AWC0028,2026-03-18 22:49:03,B,atm314,C++23,AC,11,74208339
AWC0028,2026-03-18 22:48:48,E,Alcadeias,C++23,AC,189,74208336
AWC0028,2026-03-18 22:48:29,A,parthkamal,C++23,AC,4,74208329
AWC0028,2026-03-18 22:48:01,A,atm314,C++23,AC,4,74208320
AWC0028,2026-03-18 22:45:24,D,ah686634,C++23,AC,117,74208269
AWC0028,2026-03-18 22:44:03,E,Charlotte_yyds,C++23,WA,53,74208239
AWC0028,2026-03-18 22:44:02,D,ah686634,C++23,AC,113,74208238
AWC0028,2026-03-18 22:43:59,E,AD010,C++23,AC,54,74208235
AWC0028,2026-03-18 22:42:41,D,ah686634,C++23,WA,115,74208208
AWC0028,2026-03-18 22:42:15,E,C7BMkOO7Qbmcwck7,Java24,AC,621,74208200
AWC0028,2026-03-18 22:39:59,D,ah686634,C++23,WA,120,74208168
AWC0028,2026-03-18 22:39:09,E,mogura20,Python,AC,217,74208151
AWC0028,2026-03-18 22:36:11,E,Charlotte_yyds,C++23,AC,16,74208102
AWC0028,2026-03-18 22:34:58,D,funasshiii,C++23,AC,108,74208075
AWC0028,2026-03-18 22:34:55,E,C7BMkOO7Qbmcwck7,Java24,WA,595,74208073
AWC0028,2026-03-18 22:31:59,C,moldie,Python,AC,145,74208030
AWC0028,2026-03-18 22:30:54,D,Deemo_ML,Python,AC,501,74208007
AWC0028,2026-03-18 22:28:45,E,on_Sunday,C++23,AC,20,74207972
AWC0028,2026-03-18 22:28:22,D,ntuda,Python,AC,616,74207964
AWC0028,2026-03-18 22:26:28,D,npnp,C++23,AC,115,74207922
AWC0028,2026-03-18 22:25:35,E,kaliafluorido,C++23,AC,13,74207910
AWC0028,2026-03-18 22:25:19,E,on_Sunday,C++23,WA,14,74207907
AWC0028,2026-03-18 22:23:29,C,Deemo_ML,Python,AC,133,74207867
AWC0028,2026-03-18 22:23:26,D,jet0312,C++23,AC,119,74207866
AWC0028,2026-03-18 22:21:28,D,kaliafluorido,C++23,AC,64,74207837
AWC0028,2026-03-18 22:21:13,D,elcirco,Python,AC,711,74207832
AWC0028,2026-03-18 22:21:13,E,KYOSHIU,C++23,AC,53,74207830
AWC0028,2026-03-18 22:21:10,E,on_Sunday,C++23,WA,103,74207827
AWC0028,2026-03-18 22:18:50,D,ntuda,Python,RE,163,74207776
AWC0028,2026-03-18 22:18:25,C,kaliafluorido,C++23,AC,26,74207772
AWC0028,2026-03-18 22:17:50,D,ntuda,Python,RE,155,74207765
AWC0028,2026-03-18 22:16:33,D,Charlotte_yyds,C++23,AC,54,74207742
AWC0028,2026-03-18 22:14:42,B,kaliafluorido,C++23,AC,18,74207710
AWC0028,2026-03-18 22:10:35,A,kaliafluorido,C++23,AC,4,74207635
AWC0028,2026-03-18 22:05:12,B,sddcd,Python,AC,89,74207527
AWC0028,2026-03-18 22:03:22,A,XM_AtCoder,C++ IOI-Style,AC,12,74207488
AWC0028,2026-03-18 22:01:30,E,pradeepkr415,C++23,AC,62,74207470
AWC0028,2026-03-18 22:00:22,C,Charlotte_yyds,C++23,AC,157,74207453
AWC0028,2026-03-18 21:57:22,C,hirose2020,Rust,AC,22,74207392
AWC0028,2026-03-18 21:57:17,E,pradeepkr415,C++23,WA,55,74207391
AWC0028,2026-03-18 21:56:49,E,npnp,C++23,AC,77,74207386
AWC0028,2026-03-18 21:56:31,C,Charlotte_yyds,C++23,WA,28,74207379
AWC0028,2026-03-18 21:56:17,C,hirose2020,Rust,WA,24,74207373
AWC0028,2026-03-18 21:56:10,B,Deemo_ML,Python,AC,93,74207372
AWC0028,2026-03-18 21:55:08,D,Cap_TaIn,C++ IOI-Style,AC,252,74207347
AWC0028,2026-03-18 21:54:12,E,npnp,C++23,WA,68,74207334
AWC0028,2026-03-18 21:52:43,B,Charlotte_yyds,C++23,AC,59,74207306
AWC0028,2026-03-18 21:52:12,A,Charlotte_yyds,C++23,AC,13,74207299
AWC0028,2026-03-18 21:52:06,A,Deemo_ML,Python,AC,68,74207296
AWC0028,2026-03-18 21:47:12,E,jet0312,C++23,AC,118,74207203
AWC0028,2026-03-18 21:44:50,B,ABCEfive,C++23,WA,61,74207159
AWC0028,2026-03-18 21:44:31,E,jet0312,C++23,WA,149,74207152
AWC0028,2026-03-18 21:44:18,E,Tatsup1ch,Python,AC,108,74207149
AWC0028,2026-03-18 21:43:01,B,noriok,Python,AC,233,74207122
AWC0028,2026-03-18 21:42:06,C,xerox51,Ruby 3.4,AC,196,74207107
AWC0028,2026-03-18 21:42:00,E,Tatsup1ch,Python,WA,315,74207105
AWC0028,2026-03-18 21:41:59,A,ABCEfive,C++23,AC,13,74207104
AWC0028,2026-03-18 21:40:03,D,mogura20,Python,AC,520,74207081
AWC0028,2026-03-18 21:39:44,E,hossie,Rust,AC,45,74207073
AWC0028,2026-03-18 21:38:27,E,GB5,C# 13.0,AC,125,74207055
AWC0028,2026-03-18 21:37:12,E,noriok,Python,AC,611,74207039
AWC0028,2026-03-18 21:36:25,E,japaneseotaku,C++23,AC,168,74207014
AWC0028,2026-03-18 21:32:08,C,shige111,Python,AC,132,74206927
AWC0028,2026-03-18 21:32:02,B,moldie,Python,AC,90,74206925
AWC0028,2026-03-18 21:30:48,C,Cap_TaIn,C++ IOI-Style,AC,138,74206901
AWC0028,2026-03-18 21:30:32,E,onezero,Python,AC,114,74206898
AWC0028,2026-03-18 21:30:20,C,Tak_Ajjinomoto,C++23,AC,158,74206891
AWC0028,2026-03-18 21:30:12,E,japaneseotaku,C++23,WA,241,74206887
AWC0028,2026-03-18 21:28:47,B,hirose2020,Rust,AC,12,74206861
AWC0028,2026-03-18 21:27:33,B,moldie,Python,WA,90,74206839
AWC0028,2026-03-18 21:26:54,B,shige111,Python,AC,81,74206828
AWC0028,2026-03-18 21:25:51,B,Tak_Ajjinomoto,C++23,AC,49,74206802
AWC0028,2026-03-18 21:24:23,B,shogo314,cLay,AC,5,74206770
AWC0028,2026-03-18 21:23:37,A,hirose2020,Rust,AC,2,74206750
AWC0028,2026-03-18 21:22:30,A,shige111,Python,AC,66,74206736
AWC0028,2026-03-18 21:21:47,C,mogura20,Python,AC,261,74206726
AWC0028,2026-03-18 21:21:26,D,hossie,Rust,AC,72,74206719
AWC0028,2026-03-18 21:21:14,D,makotonald,Python,AC,647,74206718
AWC0028,2026-03-18 21:21:11,E,sasayu,C++23,AC,13,74206716
AWC0028,2026-03-18 21:20:03,E,Nenad,Pascal,AC,96,74206684
AWC0028,2026-03-18 21:19:58,B,Cap_TaIn,C++ IOI-Style,AC,51,74206678
AWC0028,2026-03-18 21:18:16,E,GB5,C# 13.0,WA,112,74206652
AWC0028,2026-03-18 21:17:52,D,Banis,C++23,AC,58,74206644
AWC0028,2026-03-18 21:17:15,D,zhzh0323,C++23,AC,117,74206628
AWC0028,2026-03-18 21:17:14,E,hytkxd,Ruby 3.4,TLE,> 2000,74206627
AWC0028,2026-03-18 21:16:26,D,C7BMkOO7Qbmcwck7,Java24,AC,1332,74206615
AWC0028,2026-03-18 21:15:53,D,tseki,Rust,AC,100,74206599
AWC0028,2026-03-18 21:15:45,E,goropikari,C++23,AC,32,74206597
AWC0028,2026-03-18 21:15:19,D,C7BMkOO7Qbmcwck7,Java24,WA,1298,74206590
AWC0028,2026-03-18 21:14:46,A,Cap_TaIn,C++ IOI-Style,AC,12,74206580
AWC0028,2026-03-18 21:14:43,B,mogura20,Python,AC,88,74206579
AWC0028,2026-03-18 21:12:41,C,hossie,Rust,AC,20,74206537
AWC0028,2026-03-18 21:11:32,A,mogura20,Python,AC,70,74206517
AWC0028,2026-03-18 21:10:51,C,on_Sunday,C++23,AC,30,74206505
AWC0028,2026-03-18 21:10:14,E,hytkxd,Ruby 3.4,RE,> 2000,74206490
AWC0028,2026-03-18 21:10:12,E,tumuz,C++23,WA,72,74206488
AWC0028,2026-03-18 21:10:10,B,hossie,Rust,AC,9,74206486
AWC0028,2026-03-18 21:09:59,D,ratjohny,C++23,AC,63,74206482
AWC0028,2026-03-18 21:09:34,B,goropikari,C++23,AC,10,74206471
AWC0028,2026-03-18 21:09:28,C,ssmbc2929_bartok,C++23,AC,26,74206469
AWC0028,2026-03-18 21:08:45,E,sasa8uyauya,Python,AC,158,74206463
AWC0028,2026-03-18 21:08:11,B,shogo314,Uiua,AC,181,74206451
AWC0028,2026-03-18 21:07:47,E,shirogane1234,C++23,AC,86,74206444
AWC0028,2026-03-18 21:07:08,D,yorksyo,TypeScript 5.9,AC,335,74206427
AWC0028,2026-03-18 21:06:37,D,sasa8uyauya,Python,AC,532,74206419
AWC0028,2026-03-18 21:06:30,E,tumuz,C++23,WA,75,74206416
AWC0028,2026-03-18 21:06:09,A,hossie,Rust,AC,3,74206410
AWC0028,2026-03-18 21:05:41,D,o_elyas,C++23,AC,52,74206399
AWC0028,2026-03-18 21:05:07,B,tseki,Rust,AC,9,74206394
AWC0028,2026-03-18 21:05:01,E,bu_xiang_qu_ming,C++23,AC,38,74206391
AWC0028,2026-03-18 21:04:51,D,C7BMkOO7Qbmcwck7,Java24,TLE,> 2000,74206387
AWC0028,2026-03-18 21:04:49,E,sirsoldano,C++23,AC,34,74206386
AWC0028,2026-03-18 21:04:48,C,CocaKoala,C++23,AC,149,74206385
AWC0028,2026-03-18 21:04:11,D,Superkikki,JavaScript,AC,408,74206366
AWC0028,2026-03-18 21:04:05,C,sasa8uyauya,Python,AC,144,74206362
AWC0028,2026-03-18 21:03:50,E,GB5,C# 13.0,WA,118,74206358
AWC0028,2026-03-18 21:03:17,E,bu_xiang_qu_ming,C++23,WA,127,74206346
AWC0028,2026-03-18 21:03:08,C,CocaKoala,C++23,WA,150,74206342
AWC0028,2026-03-18 21:02:37,C,wmq9527,Python,AC,100,74206327
AWC0028,2026-03-18 21:02:35,B,ssmbc2929_bartok,C++23,AC,151,74206325
AWC0028,2026-03-18 21:02:25,B,sasa8uyauya,Python,AC,106,74206319
AWC0028,2026-03-18 21:02:20,E,hytkxd,Ruby 3.4,TLE,> 2000,74206314
AWC0028,2026-03-18 21:02:17,B,UT0911,C++23,AC,11,74206313
AWC0028,2026-03-18 21:02:17,B,nsubaru,Java24,AC,82,74206312
AWC0028,2026-03-18 21:01:59,A,abu111222333,C++23,AC,16,74206304
AWC0028,2026-03-18 21:01:57,D,C7BMkOO7Qbmcwck7,Java24,TLE,> 2000,74206303
AWC0028,2026-03-18 21:01:34,D,jangojangojango,Python,RE,888,74206295
AWC0028,2026-03-18 21:01:29,C,on_Sunday,C++23,WA,26,74206294
AWC0028,2026-03-18 21:01:09,D,wsaleem,Python,AC,736,74206285
AWC0028,2026-03-18 21:01:03,A,sasa8uyauya,Python,AC,82,74206282
AWC0028,2026-03-18 21:00:56,E,Zelong_Xiao,C++23,AC,15,74206280
AWC0028,2026-03-18 21:00:49,C,tanahiro2010,C++23,AC,149,74206279
AWC0028,2026-03-18 21:00:30,E,po_chan,C++23,WA,70,74206272
AWC0028,2026-03-18 21:00:11,D,o_elyas,C++23,WA,52,74206265
AWC0028,2026-03-18 20:59:56,D,xnneko,C++23,AC,328,74206256
AWC0028,2026-03-18 20:59:55,E,GB5,C# 13.0,WA,117,74206255
AWC0028,2026-03-18 20:59:52,E,Nenad,Pascal,WA,86,74206254
AWC0028,2026-03-18 20:59:51,C,Superkikki,JavaScript,AC,341,74206253
AWC0028,2026-03-18 20:59:19,C,Tak_Ajjinomoto,C++23,WA,145,74206230
AWC0028,2026-03-18 20:59:18,A,shogo314,Uiua,AC,82,74206229
AWC0028,2026-03-18 20:59:18,D,snoozerain,C++23,WA,67,74206228
AWC0028,2026-03-18 20:59:11,E,Lumium,C++23,AC,14,74206226
AWC0028,2026-03-18 20:59:09,E,alignedOne,C++23,AC,187,74206223
AWC0028,2026-03-18 20:59:08,C,CocaKoala,C++23,WA,158,74206222
AWC0028,2026-03-18 20:58:55,E,Johniel,C++23,AC,43,74206218
AWC0028,2026-03-18 20:58:54,D,on_Sunday,C++23,AC,57,74206217
AWC0028,2026-03-18 20:58:44,E,HalMat,Ruby 3.4,AC,320,74206211
AWC0028,2026-03-18 20:58:42,C,yuelai,C++23,AC,32,74206210
AWC0028,2026-03-18 20:58:39,D,ssaimanjunath,Python,AC,425,74206208
AWC0028,2026-03-18 20:58:16,A,shogo314,Uiua,AC,75,74206194
AWC0028,2026-03-18 20:58:09,A,UT0911,C++23,AC,8,74206191
AWC0028,2026-03-18 20:58:09,E,bu_xiang_qu_ming,C++23,WA,103,74206190
AWC0028,2026-03-18 20:58:03,E,alignedOne,C++23,RE,127,74206187
AWC0028,2026-03-18 20:57:28,C,CocaKoala,C++23,WA,158,74206181
AWC0028,2026-03-18 20:57:26,D,ssaimanjunath,Python,RE,146,74206179
AWC0028,2026-03-18 20:57:23,C,ssmbc2929_bartok,C++23,WA,25,74206177
AWC0028,2026-03-18 20:57:23,D,paramj,C++23,AC,146,74206176
AWC0028,2026-03-18 20:56:43,C,ssmbc2929_bartok,C++23,WA,26,74206163
AWC0028,2026-03-18 20:56:43,C,tpgugmu,Python,AC,87,74206162
AWC0028,2026-03-18 20:56:37,E,judgelaw,Rust,AC,14,74206159
AWC0028,2026-03-18 20:56:29,D,moldie,Python,AC,460,74206156
AWC0028,2026-03-18 20:56:25,E,bu_xiang_qu_ming,C++23,WA,82,74206155
AWC0028,2026-03-18 20:56:19,D,o_elyas,C++23,WA,55,74206153
AWC0028,2026-03-18 20:56:17,E,Volit190n_,C++23,WA,79,74206151
AWC0028,2026-03-18 20:56:00,E,HalMat,Ruby 3.4,WA,276,74206145
AWC0028,2026-03-18 20:55:45,A,tanaka2_55,C++23,AC,13,74206140
AWC0028,2026-03-18 20:55:33,D,Johniel,C++23,AC,96,74206133
AWC0028,2026-03-18 20:55:17,E,itto4869,Rust,AC,47,74206125
AWC0028,2026-03-18 20:55:10,C,witterP,C++23,AC,277,74206119
AWC0028,2026-03-18 20:55:09,E,yh_0202,C++23,AC,16,74206117
AWC0028,2026-03-18 20:55:05,C,ssmbc2929_bartok,C++23,WA,25,74206114
AWC0028,2026-03-18 20:55:03,E,judgelaw,Rust,WA,39,74206113
AWC0028,2026-03-18 20:54:57,D,ygdstmidn,C++23,AC,300,74206111
AWC0028,2026-03-18 20:54:42,B,tanaka2_55,C++23,AC,65,74206108
AWC0028,2026-03-18 20:54:33,B,zhhhanry,C++23,AC,52,74206102
AWC0028,2026-03-18 20:54:24,D,ChihayaRinka,C++23,AC,199,74206096
AWC0028,2026-03-18 20:54:23,D,alcea,C++23,AC,137,74206095
AWC0028,2026-03-18 20:53:54,D,o_elyas,C++23,WA,66,74206082
AWC0028,2026-03-18 20:53:53,B,tpgugmu,Python,AC,63,74206081
AWC0028,2026-03-18 20:53:42,E,Guangzhoumetro,C++23,AC,37,74206076
AWC0028,2026-03-18 20:53:38,E,yh_0202,C++23,WA,95,74206074
AWC0028,2026-03-18 20:53:31,D,japaneseotaku,C++23,AC,74,74206069
AWC0028,2026-03-18 20:53:16,D,Luo_mo,C++23,AC,78,74206063
AWC0028,2026-03-18 20:53:15,B,Volit190n_,C++23,AC,14,74206062
AWC0028,2026-03-18 20:53:11,D,wsaleem,Python,WA,389,74206061
AWC0028,2026-03-18 20:53:10,B,tanahiro2010,C++23,AC,50,74206060
AWC0028,2026-03-18 20:53:03,C,TinTrung,C++23,AC,33,74206059
